256 256
6.12534e+06 (-364402,-394858) (-107285,-145951) (171411,136445) (-77362.2,98507.7) (153363,-85282.7) (-8019.95,89489.8) (84556,-106662) (-48069.4,11599) (33832.4,-77061.6) (-26257.5,10527.3) (42603.9,54620.2) (68844.7,-138367) (74148.2,64967.2) (-50658.7,30244.4) (-5990.76,-37358.4) (46339,30732.9) (-30843.4,1808.98) (-8247.61,-82345.8) (-2302.51,22252.5) (4028.15,-9666.14) (-9554.48,-17100.4) (11105.4,-7108.7) (-22666.7,27345.3) (409.948,-5717.51) (16361.7,-15241) (-9659.5,14369.1) (11098.8,-7046.24) (155.233,-15919.1) (12530.3,982.79) (468.863,122.229) (-3861,-6290.56) (11605.8,-3320.34) (1552.43,13335.6) (-12233.3,-9071.03) (11428.3,-14769.8) (-5510.47,16428.5) (-10109.8,-14018) (22239,5666.31) (-2170.5,1540.6) (5683.15,-9369.29) (6938.36,4240.17) (-1498.68,-5641.11) (2237.34,-1993.3) (-779.479,-10605.4) (12292.6,-6887.64) (-4333.85,5012.47) (2900.82,-6737.15) (6166.31,5972.85) (-4620.55,2531.02) (-1531.13,-3401.29) (5066.58,2208.06) (-2164.57,-8277.8) (7113.77,-2759.82) (-162.791,-185.721) (8707.09,-6068.48) (6931.33,6699.4) (-8623.27,-11219.8) (5069.48,-562.596) (1241.43,-36.2682) (-3083.91,-6012.34) (11549.6,238.333) (1334.56,-4534.35) (2577.33,-1681.55) (-1561.65,-3.25473) (3427.65,528.332) (664.756,26.3102) (-710.128,-7337.41) (6117.78,-1352.74) (-3587.62,-973.004) (3647.66,-7234.92) (6950.12,417.814) (-9986.68,-2256.26) (6030.03,-9473.98) (390.525,4765.27) (-984.189,-2035.09) (3037.23,-4262.27) (870.467,676.54) (-2963.97,-1560.64) (-1410.22,-556.064) (2820.55,-3697.43) (432.506,884.48) (-39.7896,832.128) (3123.35,38.3398) (1835.35,2669.36) (3052.4,-3232.16) (1521.28,-1222.95) (741.868,-1279.65) (4683.04,-4201.27) (2568.47,2197.95) (-27.0977,-449.256) (2104.69,-988.397) (2099.06,1885.04) (-647.612,-4734.72) (4577.57,-97.8052) (-1656.92,292.43) (162.63,-1237.65) (1206.32,1660.02) (3277.47,-157.806) (2549.3,826.755) (-752.304,-549.672) (810.521,1284.5) (513.348,-3024.01) (3628.06,-899.306) (1077.35,1369.43) (635.601,-2806.96) (5476.9,-2135.1) (1216.53,-938.463) (-1259.04,-546.079) (4120.99,-579.861) (3671.19,618.618) (3858.27,-525.942) (247.692,-593.738) (2881.69,-902.453) (918.686,927.41) (1609.7,1137.08) (1602.86,-536.077) (759.756,-1532.13) (3697.52,2085.99) (1933.64,-615.917) (1600.88,-1085.19) (2960.67,-1.44866) (-490.337,821.6) (2002.78,-166.053) (2100.1,-554.743) (1407.55,-44.2257) (3952.02,1755.73) (-137.999,650.985) (3027,-0.0856813) (-139.931,-650.616) (3949.52,-1755.46) (1405.67,40.5589) (2101.68,553.836) (2003.73,168.381) (-491.589,-820.936) (2958.9,1.62127) (1601.79,1086.52) (1933.57,612.347) (3697.06,-2086.71) (762.176,1533.15) (1602.7,534.333) (1604.13,-1139.75) (916.466,-925.375) (2873.92,889.004) (250.772,585.294) (3874.12,529.388) (3682.22,-613.641) (4116.9,571.984) (-1244.29,543.042) (1207.37,957.537) (5486.05,2146.7) (638.776,2806.32) (1072.17,-1368.68) (3633.64,904.329) (511.449,3023.44) (810.357,-1280.06) (-759.949,548.754) (2545.8,-823.263) (3275.79,157.688) (1204.78,-1662.05) (167.755,1238.26) (-1657.98,-292.827) (4578.67,105.194) (-645.694,4735.84) (2093.77,-1878.09) (2102.8,988.075) (-29.0935,447.446) (2572.53,-2203.91) (4684.99,4205.08) (740.313,1279.7) (1522.71,1226.64) (3041.21,3226.88) (1838.17,-2664.64) (3120.36,-40.9426) (-40.3088,-824.695) (435.007,-874.308) (2815.15,3698.16) (-1402.5,554.731) (-2967.48,1560.52) (874.425,-680.16) (3040.82,4266.9) (-1018.74,2071.79) (393.648,-4765.5) (6008.81,9456.58) (-9976.88,2263.07) (6938.9,-417.744) (3640.59,7221.52) (-3565.72,976.651) (6121.5,1350.25) (-700.781,7334.34) (669.447,-22.9173) (3425.49,-532.211) (-1565.87,-3.77059) (2565.99,1667.32) (1330.47,4527.26) (11548.1,-232.1) (-3085.45,6012.75) (1241.86,38.5901) (5066.26,558.136) (-8635.23,11221.7) (6942.36,-6695.57) (8704.71,6062.71) (-160.794,190.178) (7118.4,2758.52) (-2164.31,8270.69) (5061.14,-2210.06) (-1527.2,3416.78) (-4615.74,-2533.36) (6160.53,-5970.29) (2892.65,6751.2) (-4345.41,-5020.34) (12285.1,6881.91) (-776.258,10606.6) (2239.74,1996.24) (-1500.44,5638.61) (6951.67,-4248.48) (5673.92,9364) (-2176.95,-1550.69) (22249.5,-5691.79) (-10068.2,14008) (-5504.81,-16405.2) (11419.3,14772.7) (-12231.4,9073.08) (1555.45,-13312.6) (11597.1,3313.95) (-3856.01,6294.14) (470.257,-120.165) (12519.8,-988.982) (162.91,15920.8) (11093.4,7050.79) (-9653.23,-14373.8) (16373.7,15246.9) (410.388,5723.33) (-22662.8,-27351.3) (11096.5,7106.43) (-9554.04,17102.6) (4029.69,9668.52) (-2307.34,-22249.7) (-8243.54,82345.7) (-30857.4,-1807.43) (46336.6,-30736.8) (-5993.53,37360.8) (-50660.3,-30237.6) (74139.2,-64967.9) (68844.1,138368) (42610,-54624.9) (-26269.9,-10530.3) (33833.9,77061.8) (-48072.3,-11592.7) (84544.4,106661) (-8028.06,-89487.7) (153350,85276.4) (-77370,-98521.5) (171402,-136443) (-107296,145945) (-364436,394869) 
(123003,344059) (-49534.8,-208718) (-67068.2,56483.2) (-4409.24,5672.44) (95664.4,-67840.8) (80402.9,57506) (46957.5,-37813.5) (12661.1,2532.56) (-62689.1,92375.2) (66081.6,23500.8) (32199.2,-42883.9) (-37483.2,-26272.9) (22884.3,-12910.9) (-29155.7,-64941) (56645.3,-21820) (-28295.4,10299) (-16074.5,-45001.7) (14663,-2063.49) (-12917.1,4080.16) (-20607.4,-28067.4) (10233.5,21472.7) (-15659.7,-3034.36) (13916.8,-1585.58) (-8698.94,-23255.4) (16118.9,22627.3) (-26303.1,-1159.72) (16349.3,-22526.9) (-7675.91,10884.2) (-16933,5733.56) (-13992.3,-4674.3) (114.354,-3545.3) (-662.283,17773.9) (-13638.7,-5852.79) (17307.7,-15200) (1310.88,13062.6) (-6327.75,-12028) (20320.6,-6359.79) (-4487.29,12017) (-19829.5,-445.998) (2710.9,-4139.35) (-5000.75,1236.71) (989.187,-151.649) (-3150.82,-3321.71) (-3355.97,438.708) (2403.47,7666.76) (-12096.2,6708.25) (3530.23,-12777.3) (-7038.04,7214.56) (-4517.15,-8684.84) (11693.3,1947.08) (-6292.47,2493.79) (4152.26,-1028.75) (-3383.6,9723.15) (-9172.13,-2755.9) (8824.35,3601.69) (-7341.14,-498.052) (1156.33,-9568.42) (4494.48,4375.39) (-9053.28,1987.06) (8807.27,-5006.52) (1483.14,6608.07) (-4392.43,-6095.15) (-238.116,-2813.64) (-391.69,1567.35) (307.581,-1260.28) (-1261.59,-1219.97) (1585.82,-5156.26) (-518.997,4055.24) (-2765.41,-2384.4) (4722.24,-1768.04) (-3347.99,7355.13) (-7245.78,-5280.12) (4660.28,-963.978) (-5726.35,3802.17) (477.793,-6724.62) (-386.161,6644.99) (-1454.12,-1627.98) (-1024.36,-806.39) (-1297.25,27.1724) (-2811.54,519.943) (-2097.5,952.103) (568.036,-1847.06) (-1613.49,133.857) (-432.415,-1346.83) (30.258,-864.683) (-542.305,2226.03) (-3432.69,-1488.63) (331.119,806.074) (-4705.06,1806.72) (-1818.09,-2226.56) (-325.736,-13.5871) (1058.7,-1276.04) (1025.92,1125.34) (-1315.45,2071.42) (-1477.32,-2404.21) (3569.85,696.027) (-2037.55,796.843) (-5219.94,-1146.48) (1455.73,-1113.61) (1878.35,-305.333) (-281.296,673.869) (-1454.82,-2925.8) (458.126,-262.19) (-2540.68,-184.662) (-25.5386,-2116.06) (-22.564,2268.5) (-1849.62,-2042.32) (1974.64,1124.31) (450.951,503.228) (-2196.34,-423.316) (8.90549,571.924) (-358.266,1022.75) (68.2885,22.2405) (398.433,-706.873) (1395.71,-175.209) (-412.642,475.085) (2018.56,165.893) (-442.884,-619.097) (-1368.88,1468.55) (338.473,317.482) (807.759,-839.537) (966.925,-746.011) (-813.715,952.312) (-313.413,153.916) (2521.07,138.305) (-159.504,233.146) (829.812,-1698.41) (274.304,-2687.26) (1030.64,2231.13) (-787.869,-415.416) (-197.395,1008.71) (1731.99,-2545.99) (24.192,3009.19) (553.662,-491.923) (929.057,-2295.54) (976.789,239.497) (-1978.52,-1093.15) (511.457,-144.499) (1005.62,-1800.05) (192.742,-2140.14) (-779.756,1129.18) (1789.08,-2055.33) (371.339,354.527) (1298.19,-1342) (1259.91,-2522.02) (864.79,-1134.44) (338.095,-274.22) (771.739,142.585) (3629.72,-3203.77) (169.123,2846.45) (-1433.94,-1887.99) (-482.108,-610.032) (-2749.14,-494.427) (-2051.68,-5039.33) (2161.69,-1410.9) (-1687.19,1920.14) (-625.512,-1965.82) (-405.724,282.544) (-1511.63,2257.68) (-2179.66,1824.91) (-283.641,-619.55) (3460.59,2777.82) (-2946.68,1565.14) (784.433,-3788.58) (3641.28,2978.53) (-1595.15,-1774.37) (3528.1,-211.979) (-3247.4,-1440.05) (-23.5288,-2206.7) (2553.04,-2825.67) (-2832.88,-2125.43) (2544.32,-2936.78) (1255.3,2858.43) (829.263,-1033.64) (-502.265,-1242.61) (419.248,570.956) (-2571.58,-455.996) (722.92,-3156.1) (2255.96,-583.851) (601.538,821.784) (-888.396,-3739.66) (1290.89,-2667.71) (692.28,3151.89) (-1006.09,-3849.2) (3813.12,168.148) (-6250.26,1445.35) (486.868,-10347.3) (2240.91,4767.84) (-3951.16,-1548.92) (10257.4,-3596.18) (-3217.93,3456.83) (-2819.94,-4205.71) (1285.52,4493.95) (2993.24,-5029.41) (-3739.69,3998.47) (-1299.75,-2414.29) (5148.48,-8078.65) (2860.06,5782.81) (-2625.29,-9130.71) (5016.21,103.58) (-1838.15,6390.83) (-1694.46,-9656.69) (2405.03,2971.01) (-4294.8,-5928.18) (4351.24,-7356.23) (3427.97,4365.79) (1933.91,-9275.71) (3923.24,3762.43) (-10372.4,1763.71) (751.208,-1041.5) (-7099.37,-87.0134) (-1627.22,-9501.79) (5922.68,750.945) (-385.401,-4220.33) (1894.05,2884.31) (-848.859,6197.63) (1507.15,-5205.8) (-5264.73,12728) (-11866.8,-6922.85) (9533.13,-12939.9) (13472.6,13025.3) (-12212.6,-5816.09) (16665.3,15.7503) (-722.806,17785.3) (-6567.76,-12896.9) (12949.8,-9168.76) (-2148.62,7120.01) (4438.61,-12261.3) (-12794.8,-15319.6) (16312.8,-2782.01) (-14690.8,7507.18) (-4784.73,-14356.2) (13734.7,3225.31) (-4398.06,18799.3) (-4107.61,-16429.1) (-26085.2,-10470.8) (17688.6,26874.3) (9748.46,2359.24) (-11456.9,-31796.3) (14975.4,28138.7) (-35517.8,40287.4) (14800.5,-81785.9) (35524.5,84474.1) (-80334.1,-39955.2) (71972.1,31026.7) (60145.4,-30146.7) (31127.1,-37762) (-42154.9,18560.4) (183976,-60717) (105989,57558.8) (159157,-118792) (301712,-130792) (-475281,776060) (-474747,94539.7) (134607,-210275) (-42094.8,-303623) 
(91335.9,44928.7) (151032,-78155.2) (117506,-227895) (66890.8,14655.1) (-66199.8,-156208) (63808,-62616.4) (281.488,-75804.2) (38885.1,2088.32) (-11336.9,-77340.3) (76651.9,11337.4) (15014.6,-31206.8) (-5202.99,-74287.7) (36230.7,-25065.6) (-12146.5,71298.8) (-5984.76,-32293.8) (51893.6,-43125.1) (-47290.9,4310.5) (-27283.2,-25757.6) (33375.1,-10825.1) (13590.8,-8873.51) (-16021.3,-24347.7) (-10822.2,-14237.3) (-4672.96,32265.5) (11559,-25720.5) (-171.007,-17975) (12366.7,-6680.71) (4689.16,4949.05) (14893.4,-13781.9) (15565.4,-9473.06) (10438.8,8010.22) (325.927,-7136.94) (4938.88,-5330.82) (15933.5,-6327.73) (-21349.6,3559.59) (2393.68,-22887.1) (8045.45,6588.01) (-8265.68,-10431.3) (18108.7,-14024.9) (3796.01,9750.22) (5406.23,-7613.21) (12305.2,-4197.13) (5111.41,315.676) (7299.57,-6184.69) (5999.07,-7036.17) (12314,-13390.4) (9627.71,5900.63) (6680.59,-4330.29) (5823.77,-9313.77) (1393.42,7777.82) (-1104.96,-8637.43) (13809.3,-4306.4) (-1967.44,293.434) (12626.7,-9616.46) (9001.71,191.643) (4440.64,-5805.1) (15869.4,-4381.3) (-5640.44,4649.25) (6188.22,-10114.7) (11444.7,2212.76) (358.42,-4257.01) (5533.29,-12441.3) (7522.88,4178.47) (2551.36,-1334.82) (7842.8,-384.816) (3501.31,-6053.65) (6443.72,3046.22) (-1566.93,-136.36) (7203.51,-7890.74) (8047.06,690.171) (-173.311,-3046.91) (12477.4,-7317.73) (3028,5777.76) (-1448.18,-6844.66) (11831.3,-3139.82) (3951.16,1216.38) (726.812,-10568.9) (7516.35,1641.64) (2587.02,-1051.16) (1280.9,-683.477) (6445.38,-3909.07) (54.5993,-1710.23) (6530.56,2956.05) (306.338,-2279.69) (6076.52,768.775) (1596.38,1106.8) (5945.08,916.706) (7064.9,-489.105) (5901.58,-3935.64) (9876.34,50.097) (4143.86,1779.44) (5449.96,-2812.26) (5779.35,-76.7814) (633.378,-1575.65) (4211.94,-652.028) (6115.36,-1228.27) (3127.72,169.068) (6242.71,-3381.12) (1257.69,2366.49) (4246.6,-1324.86) (2083.23,-2787.57) (5911.14,-2344.52) (6159.62,-1689.45) (4773.55,-1610.46) (6629.93,-211.248) (2313.76,2530.37) (5962.77,-4666.88) (4129.13,1165.93) (697.248,1157.21) (4590.03,-974.718) (5226.01,285.384) (3058.23,-529.707) (3938.63,401.847) (5529.41,101.351) (5727.26,959.434) (3610.48,-561.68) (4660.61,-1324.22) (2756.9,1842.54) (6600.14,-960.229) (4231.49,551.714) (4058.2,-653.052) (4270.45,63.5073) (3051.97,834.956) (3235.08,-811.024) (4163.69,-222.99) (2374.32,-844.069) (3827.02,814.561) (4410.11,944.692) (3619.77,-1062.99) (1705.54,495.175) (2707.24,24.8512) (3949.1,1715.42) (4361,1177.23) (2141.72,684.355) (4420.67,1663.84) (2219.64,309.577) (6013.41,3664.44) (3570.42,733.247) (2307.83,1653.82) (4799.47,2289.39) (3811.39,664.883) (2533.44,152.227) (5013.15,525.234) (3548.05,251.677) (2928.9,1933.67) (2519.52,-1043.23) (3331.85,3071.14) (3892.22,1904.85) (2941.71,4828.92) (3260.26,196.219) (4396.46,-1102.47) (5221.84,1099.75) (1146.08,3060.2) (6491.64,753.495) (2764.54,4566.95) (2293.06,533.902) (3516.63,1535.82) (3303.96,1575.21) (2058.9,1505.01) (3845.47,127.016) (2475.54,3362.77) (1950.28,5675.88) (1702.78,-634.584) (5403.1,1574.71) (-979.48,3370.17) (1410.61,1284.44) (5466.45,3479.2) (-29.7025,534.751) (7701.83,1953.08) (1096.21,7188.61) (-454.152,4230.4) (5712.26,3445.45) (-1354.81,2972.1) (3049.72,-765.632) (4367.23,5082.58) (1415.28,1463.24) (6879.51,4987.52) (648.338,6116.82) (4979.79,4064.16) (-1575.13,2286.07) (6815.89,2995.83) (1624.23,4206.06) (-2695.03,672.281) (8214.76,4970.47) (1953.43,10158.8) (-3265.82,1820.97) (10375.1,5376.96) (2013.15,12944.2) (1504.47,-313.95) (7013.81,3097.4) (-1491.13,11034.6) (1637.13,3305.65) (7507.07,5601.94) (-142.268,5818.51) (10565.4,5340.45) (1747.02,950.784) (6126.33,7128.95) (-2520.74,5723.04) (-18.0192,-302.407) (1241.83,4558.25) (-7975.79,3950.47) (10155.3,6765.73) (5101.23,8921.62) (103.765,3177.33) (4528.58,14207.4) (-4763.51,6963.58) (1215.81,10731.7) (209.852,6620.25) (5815.76,-2488.18) (9258.34,7949.69) (-6477.32,11627.4) (12872,-816.976) (1153.48,14550.4) (-6683.02,16274.7) (5508.72,2156.61) (-4128.21,16951) (13801.1,-1034.24) (-4362.61,20032.8) (5301.73,-3671.81) (2329.3,19742) (-8679.01,16976.5) (6979.81,-10486.3) (8673.54,28822.3) (-12983.2,-3521.57) (5239.11,1900.93) (-277.448,15997.4) (-5437.78,18733.6) (9482.57,2527.92) (10922.2,16161.1) (-7245.52,15255.4) (4840.07,19646.7) (7838.67,-5849.94) (4409.89,22471) (-34796.9,-5486.56) (173.253,21472.8) (12554.2,20385.4) (11001.5,23632.5) (-14492.3,-3877) (22194.7,46172.1) (-18861.2,57697.6) (3447.62,-23171.7) (20991.1,23195.5) (-61918.7,68791.9) (31272.3,-35905.4) (168826,59173.7) (-105454,61259.1) (-5462.04,50406.6) (-47311.9,136351) (-11104.9,-41903.1) (-107113,8664.68) (-303875,-280620) (191212,4121.36) (-244545,365031) (58287.2,-99434.6) (-189681,20442.9) (265864,-91881.5) (47526.3,-127326) 
(180140,-104601) (-298345,-89928.3) (40888.3,167875) (3415.45,-57919.5) (73265.3,62552.3) (-110326,-7440.47) (46246.8,195351) (79023.1,28536.1) (30168.5,2043.77) (60229.2,-3246.46) (-54810,-37328.4) (48245,56606.1) (23506.7,-53198.2) (62414.2,-28867.2) (9122.28,-20897.8) (-45750.8,44319.8) (28945.7,-5139.56) (15822.3,18683.9) (-30802.7,-26247) (-11435.7,18185.1) (17939.6,21252.4) (2720.16,6262.92) (8485.68,-4188.29) (16080.6,21336.2) (-1036.23,19135.3) (5810.79,-18812.8) (9907.67,10282.7) (-474.034,2710.76) (-9397.44,1973.17) (10256.4,1618.47) (10973.5,-1284.44) (-9104.25,16988.7) (10897.1,236.343) (20032.1,10940.4) (178.191,8930.59) (7514.75,-13156) (15542.8,20180.2) (-13722.2,3053.84) (2205.9,-239.089) (5513.06,9379.36) (7292.28,-1135.46) (7048.69,-3429.34) (-3142.43,4890.35) (10724.1,6017.98) (-3350.24,8865.09) (-10687,-6624.11) (8417.25,15755.9) (-1956.97,-546.319) (4794.93,-4667.82) (5972.31,10035.9) (-698.466,3060.39) (6027.85,6835.85) (-4535.15,8223.69) (1873.49,-7034.42) (-2842.14,10779.6) (-2030.6,1151.97) (9468.63,1579.37) (-950.478,8955.43) (-4360.85,-2629.1) (6916.87,7850.87) (-6117.75,7490.52) (5122.26,-2064.32) (2139.02,3683.67) (-1380.87,2853.91) (1663.48,2124.65) (2157.06,284.504) (3054.52,6346.03) (-2372.07,4885.99) (3071.14,-4166.8) (3601.56,8636.23) (-9717.32,7380.76) (3634.16,-4858.43) (1532.07,8071.51) (-8058.31,2354.99) (5381.4,-528.094) (-52.0526,7118.12) (-2279.14,1384.53) (3260.32,4732.7) (-2840.9,6576.65) (4508.96,4071.42) (-5605.98,322.514) (2755.85,1228.34) (-1169.74,2966.12) (2609.9,3682.41) (5381.42,1325.19) (-4988.02,3495.11) (554.53,1596.71) (-1478.39,4452.12) (-2629.87,2965.39) (71.9662,-1744.27) (-1232.94,3965.42) (1891.73,2194.51) (2222.02,5024.81) (-1091.06,3489.39) (-1218.84,-1426.7) (-1811.2,4011.04) (-1442.81,2378.4) (654.192,-380.535) (2679.83,3632.05) (-1153.22,2413.22) (-2071.13,5504.67) (889.302,2601.04) (1056.86,3813.47) (-1542.01,1221.36) (854.543,1826.27) (-427.082,4761.61) (673.895,1005.91) (1866.19,2175.03) (-2203.74,4366.42) (-673.226,2342.77) (1071.67,3457.46) (-481.883,1317.68) (-841.032,2006.8) (-155.913,1840.44) (-2055.05,3263.32) (1885.69,2112.55) (-507.034,1623.73) (-1083.64,5506.31) (-2544.5,471.881) (479.304,3662.58) (-1403.53,2171.67) (-84.101,2498.09) (-1531.52,2794.04) (11.4747,1243.95) (-1561.51,4468.56) (-2231.49,2587.21) (-1448.99,969.332) (35.9685,2753.75) (-2239.08,1190.35) (-3425.74,1452.42) (-701.113,1091.54) (-971.827,3929) (-742.298,2786.55) (-4198.94,2645.12) (-48.6898,1202.83) (-4185.99,3563.31) (1351.57,1616.94) (-2929.96,-608.828) (-2011.22,2809.13) (-1538.03,2227.58) (-1478.14,2723.44) (6.27847,2787.76) (-2455.93,4219.2) (-1699.35,1768) (-980.549,4714.93) (-1476.94,3014.1) (-2357.81,3206.85) (-1567.14,323.208) (449.111,4825.51) (-3338.77,7250.36) (-2261.49,-342.344) (2000.33,5766.28) (-2077.26,1053.66) (365.494,-955.903) (-283.004,2028.1) (-885.61,201.097) (-948.373,1853.98) (-3911.26,2878.44) (-1150.17,3908.57) (-5205.42,-1815.69) (-258.165,2796.49) (-4168.41,4241.77) (-3201.32,1762.36) (2200.15,482.685) (-2474.69,6398.86) (-2780.95,-1192.41) (293.638,1294.99) (-5719.59,828.355) (-482.113,-5171.94) (-2498.34,3121.88) (-2002.8,-671.214) (380.584,1494.13) (-3175.04,2492.83) (-1578.57,1002.08) (846.897,1735.66) (-4916.48,1932.78) (-2193.1,-38.9125) (1285.73,-2550.03) (-5178.21,3449.03) (-3292.76,4923.47) (-2718.65,-2011.01) (1674.27,1013.68) (-8762.61,4371.66) (-313.908,-5521.74) (-1052.82,5256.78) (-9465.6,-161.022) (6482.66,-6221.56) (-4271.33,5800.9) (-4806.44,-2988.98) (4280.75,1087.39) (-8419.2,7485.59) (-1893.83,-5190.41) (-3744.34,863.755) (-5242.36,-3374.29) (-6742.11,1215.56) (-3963.18,-5975.59) (65.4728,-363.839) (-11453.6,7273.22) (-4644.05,1142.73) (2728.7,1287.11) (-9976.25,4649.78) (-1042.42,-6842.66) (-8980.41,3525.05) (-2411.43,-5754.66) (1371.36,3168.36) (-9799.59,1931.69) (-3870.61,-1521.83) (-2213.22,7181.48) (-19644.1,4185.19) (-10896.5,-8119.59) (-6952.96,2622.48) (-4695.8,-2185.44) (-976.581,1548.07) (814.313,1315.96) (-1222.27,3804.18) (-6094.22,-6430.51) (-14856.7,240.835) (-6768.89,14693.3) (-15795.6,-14147.6) (1833.78,-5387.65) (-8667.96,12349.1) (-1641.28,6582.97) (-4754.66,3335.5) (-21446,21443.4) (3902.14,-3314.69) (-12063.9,-80.1549) (-12901,97.9806) (-6588.92,-9011.47) (-1747.07,-18855.7) (-13821.4,5545.57) (-8808.1,-10116.3) (-13064.2,-4889.84) (-8242.77,9612.81) (-39023,24317) (7643.19,-21702.9) (-20803.1,-7991.67) (2380.86,-2175.54) (-39928.6,-5361.72) (6389.09,13811.6) (-39227.3,6466.56) (-61632.3,26514.6) (18181.8,-93347.6) (-111134,45205.8) (-62414.5,-115775) (193796,-25944.5) (-65032.9,48164.1) (-57986.9,-19710.9) (116010,-83425) (-362679,-126966) (100297,-92443.9) (5282.89,54959.4) (10905,-93853.2) (71548.1,-250566) (-130131,59975.6) (-65034.3,-39739.8) (-39946.1,263647) 
